ID,Nome,Nome Japonês,Tipo,Tipo 2,HP,Ataque,Defesa,Velocidade,Nível,Experiência,Altura,Peso,Total,Ataque Especial (Sp. Atk),Defesa Especial (Sp. Def),Geração,É Lendário,Percentual Masculino,Classificação,Taxa de Captura,Passos para Chocar,Habilidades,Crescimento de Experiência,Felicidade Base
3352,Dragonair,Karl,Gelo,,167.0,90.0,69.0,54.0,64,2580.0,0.96,169.75,776,67.0,62.0,1,0,,action,77.0,8223.0,method,743128.0,111.0
3353,Blastoise,Michelle,Água,,,37.0,143.0,54.0,48,,2.06,272.69,332,101.0,147.0,6,0,47.19442749488941,realize,217.0,7656.0,option,904015.0,3.0
3354,Hitmonlee,Danielle,Psíquico,,88.0,114.0,46.0,129.0,14,4284.0,1.67,63.68,756,134.0,121.0,3,0,78.29526952559279,we,56.0,2819.0,recognize,1145584.0,202.0
3355,Golem,Jessica,Grama,,69.0,38.0,23.0,28.0,68,4425.0,0.43,198.64,605,126.0,18.0,5,0,49.022411057362504,field,104.0,2556.0,seven,1252952.0,252.0
3356,Bulbasaur,Zachary,Gelo,Fogo,124.0,115.0,129.0,,95,1948.0,0.67,54.08,620,36.0,149.0,5,0,95.29770167283282,green,234.0,5539.0,him,1636462.0,205.0
3357,Nidoking,Lisa,Voador,,165.0,14.0,57.0,42.0,12,,1.66,218.89,411,80.0,15.0,1,1,22.146805369996514,activity,159.0,6866.0,phone,899773.0,31.0
3358,Dugtrio,Christopher,Voador,,45.0,127.0,71.0,89.0,52,7064.0,0.34,147.13,589,35.0,95.0,6,0,86.32647916759551,west,84.0,5459.0,subject,633215.0,102.0
3359,Bellsprout,Ryan,Grama,,92.0,76.0,101.0,97.0,16,8823.0,1.38,205.82,377,57.0,143.0,1,0,95.34666078905734,low,128.0,7036.0,,870401.0,17.0
3360,Geodude,David,Elétrico,Psíquico,44.0,54.0,97.0,51.0,14,4126.0,,282.13,786,,53.0,5,0,53.77721196667032,beyond,168.0,9935.0,,1629280.0,106.0
3361,Jynx,Robert,Sombrio,Inseto,61.0,78.0,99.0,128.0,85,2641.0,1.27,273.71,290,132.0,19.0,2,0,41.904348926616386,capital,217.0,9217.0,experience,1101250.0,204.0
3362,Tentacruel,Jeffrey,Elétrico,,80.0,129.0,148.0,142.0,78,1977.0,1.08,298.67,204,60.0,116.0,5,0,85.97136709030599,notice,4.0,3333.0,off,1058095.0,63.0
3363,Growlithe,Katrina,Psíquico,Elétrico,64.0,78.0,56.0,73.0,4,4296.0,1.07,,633,91.0,141.0,7,1,35.11324629236717,mission,209.0,5309.0,site,1398162.0,
3364,Rattata,Raymond,Fantasma,,140.0,48.0,70.0,,68,9308.0,,,201,41.0,25.0,4,0,21.779522149602627,receive,146.0,5750.0,as,1407693.0,144.0
3365,Nidoking,Kim,Grama,,22.0,78.0,25.0,76.0,25,9576.0,,104.88,350,71.0,84.0,1,0,97.39273086268881,herself,25.0,8232.0,girl,,96.0
3366,Mew,Jill,Sombrio,Pedra,59.0,80.0,,40.0,90,8953.0,0.8,31.05,351,125.0,116.0,3,0,66.3346010399091,box,102.0,2737.0,one,976692.0,133.0
3367,Poliwag,Michael,Lutador,,56.0,,116.0,21.0,35,9617.0,1.77,,604,47.0,17.0,6,0,65.40214968823601,option,233.0,9026.0,election,1544013.0,100.0
3368,Dugtrio,Kellie,Voador,,,101.0,71.0,54.0,88,647.0,0.43,,273,80.0,45.0,5,0,36.42752904589127,end,138.0,2674.0,body,,202.0
3369,Dratini,Kimberly,Fogo,Fogo,175.0,29.0,,117.0,65,475.0,,,490,136.0,28.0,3,0,23.114087871930444,knowledge,44.0,3834.0,happen,1396612.0,170.0
3370,Venusaur,Manuel,Grama,,122.0,56.0,45.0,,65,1639.0,,2.81,395,131.0,51.0,4,0,19.838673514752436,reality,139.0,1229.0,leader,1625235.0,162.0
3371,Hitmonchan,Melanie,Fogo,,,138.0,31.0,87.0,51,4729.0,,119.77,393,,11.0,4,1,89.03203257463137,five,153.0,5097.0,summer,973943.0,63.0
3372,Kabutops,Kristin,Pedra,,164.0,96.0,,90.0,52,1534.0,,226.79,499,130.0,69.0,5,0,12.222724415773612,fine,230.0,2920.0,all,1447432.0,252.0
3373,Primeape,Ricky,Dragão,,189.0,147.0,130.0,142.0,99,366.0,,,584,118.0,135.0,6,0,87.75804622366937,me,228.0,4708.0,five,1239834.0,201.0
3374,Meowth,Thomas,Grama,,,70.0,124.0,134.0,90,,0.65,129.78,565,69.0,103.0,7,0,48.05873546418391,big,154.0,8568.0,present,1167278.0,30.0
3375,Bellsprout,Christopher,Voador,Lutador,139.0,92.0,,139.0,9,1323.0,0.81,265.11,659,50.0,92.0,5,0,61.40181696257774,poor,139.0,4690.0,open,739087.0,110.0
3376,Sandshrew,Albert,Água,Fogo,62.0,143.0,36.0,83.0,97,8532.0,1.87,126.15,457,,22.0,7,0,66.71856741763446,value,128.0,8947.0,change,878390.0,197.0
3377,Clefairy,Monique,Sombrio,,,117.0,43.0,65.0,72,,,,332,66.0,135.0,6,0,50.33303437375163,operation,175.0,6686.0,develop,1079622.0,151.0
3378,Zapdos,Audrey,Grama,,85.0,48.0,,93.0,93,8151.0,2.13,168.82,316,87.0,127.0,1,1,44.357498608896876,no,240.0,6923.0,stand,673043.0,109.0
3379,Rapidash,Gary,Fada,,189.0,78.0,58.0,78.0,42,3783.0,2.27,289.95,782,119.0,52.0,7,0,15.897143799101187,day,152.0,4786.0,first,1332441.0,17.0
3380,Pidgeotto,Jordan,Fada,Sombrio,35.0,78.0,40.0,,83,2199.0,1.53,299.61,392,60.0,31.0,2,0,49.727470411955906,picture,66.0,8601.0,election,1529596.0,189.0
3381,Poliwhirl,Jessica,Inseto,,97.0,14.0,,,57,3249.0,0.61,178.08,699,41.0,36.0,1,0,80.01380410822395,blue,101.0,1152.0,build,1038393.0,58.0
3382,Gloom,Karen,Psíquico,,77.0,105.0,86.0,16.0,73,6381.0,0.76,32.95,368,136.0,46.0,1,0,66.77765070154307,theory,93.0,1935.0,community,1473253.0,154.0
3383,Gyarados,Amy,Elétrico,,67.0,63.0,16.0,,26,2560.0,0.34,223.8,746,94.0,19.0,7,0,77.0318512658644,thousand,212.0,6735.0,bag,1311425.0,216.0
3384,Sandshrew,Gina,Voador,,53.0,117.0,,,37,5091.0,0.44,104.67,485,33.0,53.0,5,0,38.16220546889111,mean,128.0,1187.0,describe,1443259.0,130.0
3385,Gastly,David,Voador,,129.0,119.0,76.0,20.0,48,6621.0,0.96,,229,85.0,115.0,5,0,12.178789282998824,player,150.0,9026.0,there,1054474.0,254.0
3386,Rhyhorn,Elizabeth,Inseto,,70.0,105.0,12.0,50.0,95,8160.0,1.2,,389,69.0,67.0,3,0,94.56172976434364,defense,175.0,8507.0,nature,909365.0,193.0
3387,Slowpoke,Gavin,Gelo,Lutador,107.0,24.0,132.0,58.0,71,6741.0,,270.79,290,118.0,137.0,6,0,98.8521319925054,wall,103.0,1210.0,ahead,740596.0,115.0
3388,Zubat,Linda,Sombrio,,155.0,88.0,101.0,25.0,9,3144.0,1.69,257.98,728,77.0,94.0,3,0,39.973145874558945,also,113.0,,plan,1503080.0,108.0
3389,Slowpoke,Jessica,Gelo,Inseto,136.0,130.0,99.0,138.0,97,3462.0,0.53,237.16,623,135.0,36.0,3,0,96.58631018848482,also,134.0,6895.0,live,738840.0,223.0
3390,Doduo,Richard,Fogo,,88.0,71.0,92.0,83.0,1,5361.0,,187.81,446,119.0,83.0,6,0,80.85077569032335,teacher,249.0,3194.0,size,1405008.0,61.0
3391,Articuno,Peggy,Pedra,,87.0,42.0,,66.0,58,9581.0,0.74,,502,124.0,139.0,2,0,5.739296796731885,bag,51.0,1249.0,pass,,48.0
3392,Lapras,Mark,Voador,Fada,94.0,123.0,50.0,8.0,92,4452.0,1.8,68.34,785,147.0,109.0,1,0,78.3507847110667,guess,174.0,4181.0,half,686756.0,22.0
3393,Lapras,Dustin,Fantasma,Grama,63.0,133.0,89.0,65.0,4,8598.0,,85.13,709,90.0,142.0,5,0,,particularly,7.0,6274.0,ability,1277686.0,89.0
3394,Doduo,Samantha,Sombrio,Água,85.0,21.0,42.0,91.0,56,2919.0,0.38,91.1,457,134.0,75.0,5,0,23.013551488307616,region,176.0,7798.0,wonder,901915.0,207.0
3395,Diglett,Glenn,Inseto,,58.0,112.0,102.0,,48,4762.0,,228.69,605,25.0,116.0,1,0,80.27019987507283,discussion,209.0,8149.0,eight,701110.0,41.0
3396,Staryu,Laura,Aço,,63.0,123.0,54.0,29.0,81,8789.0,1.96,,453,80.0,91.0,2,0,,choice,125.0,6715.0,story,1396421.0,4.0
3397,Drowzee,Julian,Inseto,Pedra,146.0,90.0,93.0,98.0,74,2500.0,1.71,,567,34.0,45.0,1,1,39.389256340621145,under,,1041.0,loss,661903.0,234.0
3398,Ekans,Patricia,Grama,,45.0,146.0,142.0,18.0,37,8149.0,2.4,297.24,337,10.0,119.0,3,0,86.88972678273724,ago,67.0,3283.0,big,1578366.0,148.0
3399,Doduo,Jennifer,Aço,,124.0,148.0,112.0,21.0,53,1665.0,,,267,127.0,53.0,6,0,79.12916845514165,marriage,250.0,5254.0,herself,1570828.0,244.0
3400,Voltorb,David,Lutador,Voador,196.0,,,18.0,52,7149.0,,118.88,299,91.0,69.0,5,0,0.46978192151027054,sign,60.0,9347.0,goal,859417.0,189.0
3401,Seaking,Donald,Grama,,84.0,43.0,36.0,,35,9477.0,1.01,,536,117.0,63.0,1,0,19.299178196921616,more,169.0,2262.0,yes,652408.0,168.0
3402,Cubone,Kimberly,Aço,,138.0,31.0,130.0,41.0,16,7934.0,2.44,,398,137.0,74.0,2,0,79.65546814234787,hotel,122.0,8073.0,majority,,209.0
3403,Exeggutor,Larry,Dragão,,128.0,53.0,,14.0,98,8159.0,,245.96,233,123.0,10.0,4,0,56.89908489413019,approach,48.0,4788.0,understand,698120.0,211.0
3404,Raticate,Victoria,Inseto,Gelo,123.0,139.0,30.0,121.0,21,8369.0,0.98,,320,134.0,64.0,5,0,13.162646246616594,truth,121.0,8988.0,,991912.0,188.0
3405,Eevee,Sarah,Água,,90.0,86.0,79.0,79.0,53,,1.01,266.29,769,10.0,34.0,7,0,76.02120821804756,event,85.0,1899.0,hot,930831.0,159.0
3406,Bellsprout,Matthew,Fada,,180.0,52.0,14.0,,80,1197.0,2.24,,660,68.0,20.0,3,0,0.550298385689163,set,147.0,9001.0,leave,1294519.0,140.0
3407,Pidgeot,Kristin,Voador,,128.0,23.0,119.0,31.0,58,2597.0,,93.71,698,,55.0,2,0,40.00208761910721,research,227.0,5966.0,do,659677.0,5.0
3408,Primeape,Stephanie,Inseto,,126.0,107.0,83.0,87.0,92,5163.0,1.98,226.89,585,110.0,104.0,5,0,92.40371057498486,could,218.0,7539.0,,1211625.0,46.0
3409,Gengar,Jorge,Psíquico,Fantasma,194.0,64.0,,72.0,7,,,243.17,750,73.0,137.0,5,0,71.48034660224565,to,136.0,4846.0,level,1267046.0,146.0
3410,Slowpoke,Amanda,Fantasma,,82.0,11.0,104.0,112.0,30,4156.0,1.32,127.48,641,91.0,59.0,5,0,86.33414174371842,describe,187.0,3997.0,agree,1204574.0,160.0
3411,Kabutops,Vanessa,Voador,,184.0,63.0,33.0,143.0,75,4965.0,0.32,18.86,558,85.0,60.0,5,0,62.98158793169198,scientist,106.0,5931.0,responsibility,1037828.0,53.0
3412,Drowzee,Audrey,Inseto,Pedra,178.0,46.0,,,45,9289.0,,254.59,715,129.0,,3,0,67.0781520680849,call,135.0,2934.0,take,1446861.0,12.0
3413,Gyarados,John,Elétrico,Lutador,95.0,20.0,38.0,128.0,85,2628.0,,144.1,725,20.0,105.0,7,0,34.65786613400639,and,51.0,5833.0,course,1451437.0,48.0
3414,Ekans,Sarah,Voador,Dragão,,21.0,74.0,123.0,71,3491.0,,,294,125.0,52.0,1,0,53.263290077398686,assume,192.0,8933.0,ready,750743.0,159.0
3415,Machamp,Nathan,Elétrico,,177.0,129.0,63.0,22.0,48,,,80.89,556,54.0,78.0,1,0,63.365251844173834,explain,75.0,1739.0,,741190.0,
3416,Sandshrew,Leslie,Fogo,,90.0,138.0,14.0,65.0,14,3745.0,0.4,166.15,303,76.0,140.0,7,0,76.01712963394917,onto,221.0,6914.0,make,1500834.0,31.0
3417,Jigglypuff,Kristin,Elétrico,,163.0,128.0,138.0,,83,8356.0,,,242,121.0,132.0,2,0,47.21701558844239,customer,55.0,6787.0,across,1097483.0,146.0
3418,Beedrill,Shannon,Sombrio,Fogo,92.0,104.0,144.0,103.0,43,4989.0,,100.41,435,84.0,62.0,6,0,39.13404329439531,on,34.0,6745.0,order,1166736.0,
3419,Kabutops,Carl,Fogo,Aço,36.0,146.0,,,30,1678.0,0.8,297.56,224,115.0,79.0,1,0,89.24257292952791,authority,56.0,2181.0,decision,1047026.0,236.0
3420,Kangaskhan,Paula,Grama,,22.0,138.0,,74.0,17,6685.0,2.18,,727,115.0,13.0,5,0,88.98632916120972,Mrs,171.0,1962.0,heart,698883.0,243.0
3421,Zubat,Joseph,Psíquico,Grama,108.0,127.0,139.0,87.0,66,3002.0,,49.24,285,61.0,16.0,5,0,45.055347780791,seat,67.0,6659.0,stay,1559593.0,119.0
3422,Sandslash,Connor,Psíquico,Aço,90.0,124.0,,63.0,72,2076.0,1.8,122.01,723,10.0,79.0,3,0,5.343197611491557,thus,103.0,3389.0,brother,1603730.0,163.0
3423,Slowpoke,Rodney,Elétrico,Psíquico,183.0,140.0,119.0,126.0,73,2916.0,2.35,128.45,278,81.0,147.0,2,0,73.29918795475159,glass,164.0,6171.0,learn,845009.0,43.0
3424,Growlithe,David,Água,,77.0,38.0,35.0,137.0,80,638.0,0.66,47.76,768,92.0,83.0,7,0,64.75295178273257,city,48.0,4709.0,behind,1429263.0,220.0
3425,Horsea,Karen,Sombrio,,132.0,106.0,116.0,22.0,23,4510.0,1.11,196.13,218,16.0,58.0,1,0,61.87327158106852,size,217.0,6269.0,focus,1309505.0,89.0
3426,Tangela,Jaime,Dragão,Dragão,102.0,42.0,140.0,10.0,90,3589.0,1.95,,468,21.0,23.0,7,0,65.34420497925434,pass,252.0,7763.0,act,750777.0,22.0
3427,Nidoran♀,Cameron,Sombrio,,188.0,66.0,,,31,,2.06,,751,146.0,13.0,7,0,23.51714107788635,similar,97.0,7721.0,keep,1164109.0,124.0
3428,Victreebel,Jennifer,Fogo,,183.0,71.0,,,45,9387.0,,166.91,541,64.0,137.0,6,0,34.92840135079568,relate,163.0,7070.0,scientist,1124637.0,178.0
3429,Tentacruel,Alexander,Pedra,,161.0,131.0,69.0,138.0,46,,,,512,97.0,46.0,5,0,41.00906034919615,shake,81.0,5448.0,,1062367.0,175.0
3430,Clefairy,Robert,Pedra,,68.0,44.0,17.0,122.0,87,1621.0,2.15,274.72,743,148.0,77.0,4,0,59.09469925192603,campaign,135.0,6251.0,,1064893.0,
3431,Vaporeon,Michael,Psíquico,,68.0,88.0,39.0,26.0,33,6414.0,0.83,,685,,127.0,6,0,60.187603208364436,glass,7.0,1749.0,voice,717111.0,126.0
3432,Charmander,Lisa,Lutador,Lutador,196.0,122.0,119.0,127.0,37,8382.0,,261.99,397,92.0,127.0,4,0,92.55691602975332,in,28.0,3465.0,section,1488566.0,78.0
3433,Arcanine,William,Fada,,130.0,96.0,80.0,80.0,65,,,23.78,457,87.0,73.0,3,0,45.13687894213465,conference,237.0,1418.0,be,685530.0,178.0
3434,Hypno,Leah,Lutador,Voador,,47.0,49.0,,17,3854.0,1.75,286.24,722,111.0,128.0,5,0,49.38403023380285,alone,210.0,8236.0,future,1268802.0,91.0
3435,Magneton,Robert,Dragão,Fantasma,162.0,85.0,147.0,,20,8699.0,0.57,72.6,303,110.0,20.0,2,0,35.71695966651581,clear,169.0,7090.0,standard,1080967.0,20.0
3436,Staryu,Alexander,Sombrio,,132.0,127.0,120.0,78.0,44,6635.0,1.49,,727,94.0,107.0,1,0,99.93531106476252,far,61.0,2660.0,smile,659159.0,
3437,Ditto,Lisa,Pedra,Fogo,162.0,25.0,103.0,46.0,47,5940.0,,119.26,588,84.0,14.0,7,0,56.675483756820846,authority,232.0,5359.0,eight,709194.0,183.0
3438,Dratini,Mary,Gelo,Grama,67.0,,12.0,22.0,66,5442.0,0.43,262.68,614,142.0,,6,0,80.61338491131616,lawyer,56.0,3466.0,computer,,229.0
3439,Magikarp,Zachary,Fada,Aço,75.0,107.0,130.0,116.0,19,9673.0,1.32,,790,93.0,80.0,1,0,53.021881368248295,alone,68.0,7685.0,kid,711178.0,85.0
3440,Cloyster,Taylor,Água,,70.0,20.0,16.0,,86,8179.0,0.89,175.04,400,120.0,61.0,1,0,86.37278440641249,big,91.0,2137.0,career,924063.0,50.0
3441,Exeggcute,William,Dragão,,58.0,50.0,107.0,34.0,94,417.0,2.46,225.28,696,34.0,24.0,4,0,90.63329075055915,easy,214.0,8869.0,single,1539492.0,90.0
3442,Staryu,Mariah,Fada,Fantasma,157.0,38.0,127.0,,78,7813.0,1.55,290.17,312,82.0,64.0,1,0,36.24001126982227,also,195.0,3097.0,animal,922984.0,169.0
3443,Hitmonchan,Michael,Aço,,33.0,84.0,23.0,93.0,37,1884.0,0.98,,284,116.0,,5,0,74.6417720835445,reach,213.0,1286.0,environmental,1496146.0,27.0
3444,Rattata,Rachel,Gelo,,35.0,96.0,47.0,42.0,82,2325.0,2.19,59.23,221,59.0,62.0,2,0,78.74170352697956,,77.0,5576.0,support,1186656.0,164.0
3445,Shellder,Jill,Água,,,145.0,23.0,,56,,1.17,110.02,799,62.0,92.0,7,0,86.9174482118098,sit,213.0,5422.0,sort,644501.0,205.0
3446,Krabby,Ryan,Lutador,,96.0,18.0,122.0,135.0,88,7568.0,1.34,287.18,457,52.0,28.0,4,0,41.721051375900075,perform,214.0,6702.0,design,1468913.0,80.0
3447,Primeape,Alex,Aço,,180.0,144.0,14.0,23.0,90,8336.0,0.68,,766,82.0,13.0,4,0,37.31939930329641,actually,63.0,8083.0,else,1338726.0,145.0
3448,Tentacool,Ronald,Grama,,86.0,20.0,115.0,125.0,32,2716.0,0.57,,243,55.0,15.0,2,0,53.34463270878748,rich,25.0,7565.0,rest,1459634.0,230.0
3449,Graveler,Beth,Fogo,Grama,65.0,134.0,55.0,95.0,62,5526.0,,,672,104.0,146.0,5,0,45.43585245389438,order,104.0,3569.0,system,1504598.0,6.0
3450,Krabby,Monica,Aço,Gelo,59.0,10.0,53.0,121.0,40,89.0,0.85,242.0,639,137.0,148.0,2,0,,tough,165.0,2976.0,down,1178917.0,81.0
3451,Pidgey,Stephen,Sombrio,,131.0,58.0,110.0,49.0,77,2314.0,0.48,291.54,388,19.0,80.0,5,0,61.43614607367584,simple,163.0,1601.0,,640056.0,154.0
3452,Parasect,Matthew,Pedra,,55.0,100.0,25.0,148.0,19,7606.0,1.47,34.33,310,132.0,98.0,2,0,32.3512936074921,issue,152.0,9687.0,involve,882219.0,142.0
3453,Pidgeot,Joseph,Aço,,153.0,129.0,131.0,7.0,4,3760.0,,281.15,511,98.0,23.0,7,0,89.78805754247836,modern,103.0,9802.0,perhaps,815888.0,232.0
3454,Golduck,Sonya,Água,Elétrico,170.0,99.0,86.0,77.0,10,9972.0,,192.88,797,45.0,12.0,4,0,20.57538289999433,everything,253.0,5071.0,suffer,1428741.0,161.0
3455,Venonat,Adam,Dragão,,44.0,125.0,48.0,94.0,35,4151.0,0.93,162.82,543,21.0,66.0,3,0,49.41055908641834,collection,208.0,5061.0,create,1629599.0,230.0
3456,Growlithe,Zachary,Voador,Fantasma,23.0,63.0,74.0,129.0,10,,0.84,,733,111.0,55.0,7,0,64.17931977325478,hard,240.0,1071.0,add,853106.0,222.0
3457,Bulbasaur,John,Fada,Dragão,179.0,110.0,,,89,2623.0,1.74,,222,62.0,54.0,7,0,33.58451554815171,enough,158.0,7500.0,house,725765.0,128.0
3458,Zapdos,Aaron,Psíquico,,76.0,64.0,144.0,148.0,10,7405.0,,38.92,227,57.0,129.0,6,0,56.17566556320399,computer,233.0,6186.0,year,966458.0,23.0
3459,Charizard,Hannah,Aço,,191.0,110.0,39.0,138.0,53,6067.0,2.26,147.91,732,18.0,94.0,5,0,70.12473670080195,voice,33.0,6225.0,general,1342762.0,179.0
3460,Pidgey,Thomas,Elétrico,,193.0,122.0,123.0,98.0,31,6275.0,1.18,219.34,277,68.0,91.0,2,0,70.19869586950523,sort,252.0,8704.0,husband,1066107.0,144.0
3461,Jolteon,Abigail,Psíquico,Fantasma,170.0,46.0,99.0,51.0,76,355.0,1.42,,741,65.0,59.0,1,0,9.139861511316239,identify,199.0,4912.0,place,,76.0
3462,Vulpix,Michael,Elétrico,,135.0,125.0,17.0,129.0,70,4590.0,0.47,30.01,663,127.0,139.0,4,0,19.012406187777763,campaign,137.0,5935.0,look,1620925.0,168.0
3463,Electabuzz,Gregory,Fogo,Fogo,132.0,14.0,85.0,,94,9082.0,,275.38,351,23.0,124.0,7,0,44.58596878345112,behind,89.0,2636.0,doctor,777464.0,36.0
3464,Drowzee,Julia,Voador,Grama,193.0,44.0,19.0,17.0,67,,,,342,112.0,135.0,4,0,84.86104213107252,strong,110.0,5512.0,hold,1009469.0,215.0
3465,Omanyte,Gregory,Grama,,113.0,66.0,,141.0,60,2476.0,1.6,,600,104.0,111.0,2,0,36.97499879154974,soldier,109.0,7588.0,word,1063221.0,119.0
3466,Weezing,Nicole,Água,Psíquico,,97.0,95.0,11.0,93,7822.0,,276.49,266,29.0,33.0,6,0,95.5937181757024,theory,,5267.0,father,1507194.0,252.0
3467,Lickitung,Patricia,Aço,,137.0,99.0,24.0,144.0,87,9538.0,,20.09,443,,54.0,1,0,30.388263484881683,serve,191.0,1709.0,that,1035890.0,85.0
3468,Diglett,Jonathan,Fogo,,43.0,68.0,80.0,113.0,72,2420.0,2.44,58.78,497,98.0,57.0,6,0,81.12955298884398,stop,168.0,3601.0,court,682597.0,150.0
3469,Raticate,Douglas,Psíquico,Fantasma,79.0,,96.0,22.0,34,2602.0,,,277,16.0,83.0,6,1,20.977094633158423,provide,156.0,6305.0,,1041931.0,
3470,Magikarp,Stephanie,Fantasma,,,144.0,52.0,115.0,35,5552.0,1.29,188.33,373,52.0,19.0,2,0,27.02796057250113,story,114.0,8051.0,offer,1493289.0,38.0
3471,Seadra,Hannah,Grama,,59.0,61.0,55.0,146.0,85,8979.0,1.8,266.41,775,23.0,73.0,7,0,78.0648689222789,minute,208.0,8218.0,take,1323294.0,237.0
3472,Mankey,Philip,Aço,,,106.0,72.0,,34,9965.0,0.91,,569,85.0,116.0,5,0,21.26783056458542,contain,67.0,3666.0,student,1588987.0,188.0
3473,Abra,Yvonne,Aço,,126.0,13.0,65.0,43.0,89,2981.0,0.86,263.04,796,65.0,25.0,4,0,95.16637299228921,lose,42.0,1124.0,already,607673.0,220.0
3474,Dewgong,Nathaniel,Aço,,137.0,115.0,147.0,130.0,35,6800.0,2.35,193.49,784,32.0,54.0,4,0,91.90276063035155,nothing,,1751.0,allow,,127.0
3475,Weepinbell,Elizabeth,Aço,,44.0,88.0,82.0,93.0,73,6716.0,1.77,,700,,108.0,2,0,89.61907386040583,music,151.0,6247.0,control,829228.0,153.0
3476,Bellsprout,Amy,Gelo,,128.0,123.0,144.0,,44,4883.0,0.32,77.28,780,41.0,,5,0,98.54315178257731,child,58.0,8542.0,early,1392547.0,30.0
3477,Vulpix,Angela,Água,,78.0,56.0,114.0,138.0,26,290.0,,227.58,314,29.0,84.0,2,0,89.13398600063978,agency,123.0,8374.0,consumer,1058584.0,215.0
3478,Rapidash,Daniel,Voador,,,62.0,12.0,102.0,38,5527.0,,116.53,589,139.0,108.0,2,0,0.5430326229109661,entire,30.0,7724.0,stop,1035483.0,241.0
3479,Venonat,Jessica,Fantasma,,,64.0,19.0,14.0,18,9589.0,,276.53,299,30.0,88.0,1,0,81.4009741056928,third,80.0,6388.0,theory,913579.0,199.0
3480,Electabuzz,Alexander,Fada,,38.0,84.0,46.0,31.0,19,8639.0,2.45,64.89,284,96.0,20.0,7,0,61.71237396328129,over,222.0,6171.0,set,1041338.0,212.0
3481,Moltres,Daniel,Lutador,Lutador,98.0,138.0,,92.0,74,2949.0,0.79,177.93,370,112.0,28.0,1,0,19.380554154606934,operation,214.0,8933.0,soon,1437062.0,223.0
3482,Dewgong,Dawn,Psíquico,,182.0,29.0,70.0,128.0,81,,0.72,165.28,703,68.0,58.0,4,0,86.1218411154696,trial,224.0,3105.0,real,1469120.0,245.0
3483,Jolteon,Jonathan,Voador,,73.0,101.0,41.0,81.0,9,2881.0,,241.66,619,61.0,115.0,4,0,96.23653129227397,character,182.0,8299.0,check,986876.0,39.0
3484,Nidorina,Susan,Grama,,,38.0,53.0,62.0,3,4954.0,2.42,119.27,486,101.0,89.0,7,0,44.445688956196015,figure,213.0,6741.0,school,636844.0,178.0
3485,Nidorina,Jeremy,Inseto,Pedra,175.0,101.0,55.0,103.0,84,7270.0,1.38,285.52,466,85.0,137.0,1,0,29.814459988833143,lead,153.0,4503.0,case,1129064.0,140.0
3486,Alakazam,Olivia,Voador,Lutador,51.0,56.0,132.0,103.0,25,8146.0,1.28,262.17,302,36.0,52.0,5,1,88.58762064512129,film,43.0,9535.0,level,1336216.0,233.0
3487,Porygon,James,Sombrio,,188.0,124.0,51.0,63.0,9,3369.0,1.87,,303,40.0,24.0,7,0,55.88854891393632,more,249.0,8303.0,chair,1569802.0,129.0
3488,Lapras,Todd,Água,,144.0,64.0,119.0,128.0,70,7253.0,,,557,64.0,78.0,7,0,,party,47.0,9094.0,help,730928.0,49.0
3489,Meowth,Sharon,Aço,,96.0,62.0,28.0,24.0,37,4211.0,0.48,,204,75.0,33.0,1,0,71.09164559261862,could,248.0,1723.0,as,746495.0,227.0
3490,Poliwhirl,Susan,Psíquico,,137.0,68.0,18.0,138.0,9,1095.0,1.32,80.32,583,137.0,62.0,6,0,74.38576397934429,southern,207.0,9882.0,,1059457.0,126.0
3491,Scyther,David,Dragão,,,138.0,123.0,137.0,69,1786.0,1.42,65.54,273,57.0,,3,0,27.814956827539493,as,102.0,1979.0,have,895731.0,217.0
3492,Mewtwo,Steven,Água,,151.0,11.0,72.0,,6,9139.0,2.45,16.38,289,95.0,43.0,3,0,59.71207721122551,should,74.0,3526.0,technology,805454.0,52.0
3493,Hypno,Jill,Pedra,,152.0,73.0,114.0,116.0,83,1641.0,0.37,297.0,365,74.0,11.0,2,0,84.0314284347492,order,98.0,8493.0,child,901004.0,
3494,Slowbro,Dave,Psíquico,Psíquico,154.0,92.0,116.0,138.0,62,995.0,1.92,27.53,631,28.0,127.0,4,0,47.99285905097743,whose,245.0,4946.0,bank,1313925.0,86.0
3495,Golbat,Amy,Gelo,,104.0,50.0,32.0,11.0,93,4666.0,1.91,47.52,388,53.0,46.0,1,0,67.09833270572055,movement,120.0,4582.0,because,1410693.0,175.0
3496,Mr. Mime,Shawn,Gelo,,,82.0,115.0,16.0,3,9112.0,0.5,,542,47.0,115.0,5,0,49.94347731229472,several,48.0,3358.0,performance,782330.0,43.0
3497,Nidoqueen,Marcus,Sombrio,Pedra,174.0,46.0,81.0,87.0,45,,,3.27,508,43.0,114.0,3,0,84.13737328619109,they,203.0,4195.0,tree,1005737.0,201.0
3498,Persian,Mike,Sombrio,,64.0,73.0,,39.0,37,6682.0,,139.14,737,30.0,,2,0,70.79392385164365,simply,237.0,,think,1575585.0,231.0
3499,Bulbasaur,Lisa,Inseto,,129.0,117.0,,11.0,72,6718.0,,98.34,712,11.0,34.0,2,0,89.64756357634036,when,210.0,,identify,986277.0,92.0
3500,Caterpie,Robert,Lutador,Grama,158.0,108.0,16.0,123.0,63,5879.0,,167.41,379,18.0,20.0,6,0,22.192612926469025,big,128.0,2742.0,professional,825644.0,67.0
